n_ben_age_0_64,n_ben_age_75_84,n_ben_male,n_ben_race_white,n_ben_race_asian,n_ben_race_hisp,readm_rate_1000,prov_rate_1000,p_em_total,p_em_pcp_vis,p_em_sp_vis,p_nurse_vis,aco1,aco2,aco7,aco36,aco37,aco38,per_capita_exp_total_py,py
7709,23206,34197,73645,1210,713,156,842,9589,3830,4946,810,84.1,93.69,73.76,49.89,72.6,58.08,9409,2016
5403,21971,28388,59254,398,2466,178,835,14928,5721,8413,772,81.68,94.39,71.76,54.39,78.19,58.59,12674,2017
780,3351,3669,480,7029,59,185,846,14708,8692,5773,210,79.31,89.96,69.69,42.78,61.93,40,9513,2017
3590,10485,14503,28975,911,1333,184,829,11624,3826,7206,589,78.23,91.46,74.71,55.1,82.63,60.42,11609,2017
8126,14801,24011,52904,171,127,172,830,9438,2999,4094,2169,84.86,91.74,75.03,53.7,84.46,65.62,10628,2017
1088,1971,3214,6405,82,355,167,784,9572,2937,4201,1022,79.36,93.34,74.29,50.34,73.7,58.08,9643,2017
6739,16909,25361,51499,1382,721,165,837,11090,4016,6320,738,81.07,94.07,74.24,56.37,84.15,65.39,11468,2017
1291,2583,3897,7812,126,320,181,812,12291,5415,5771,1087,79.47,92.58,71.42,53.37,76.58,57.78,10859,2017
1409,2327,3846,5650,926,699,174,791,11231,4971,5964,288,82.7,92.79,69.5,59.7,73.58,57.32,13248,2017
19772,39604,60685,115043,2920,2977,182,822,9835,4264,4571,984,77.59,92.17,76.51,60.12,85.07,67.86,10794,2017
1307,3349,4182,7800,56,1804,181,823,13653,7701,5048,843,73.05,90.41,70.89,49.58,72.48,57.19,12171,2017
1697,5417,7090,15213,186,132,179,811,12575,5469,6014,1053,81.17,91.37,71.59,60.55,86.34,65.55,12077,2017
1374,3651,5534,10626,29,15,121,819,11496,4595,4668,2229,80.53,93.21,73.19,39.9,65.05,47.71,9168,2017
1049,2606,4094,7821,19,22,161,824,10358,5034,3809,1495,82.68,92.36,74.08,53.75,71.69,54.38,9246,2017
1691,3421,6024,11537,41,25,137,818,10095,3358,4146,2569,79.13,93.27,74.37,53.68,75.77,59.95,8718,2017
3535,6996,10696,19999,607,1179,170,844,11622,5046,5969,603,81.72,93.46,75.18,49.17,73.37,57.25,11062,2017
4019,11613,16649,34765,181,100,174,771,9672,3608,4303,1702,81.63,92.99,69.98,55.48,77.57,63.65,9735,2017
3811,4750,9022,18201,79,20,171,819,8947,3907,3804,1232,72.73,92.24,74.81,54.15,75.55,61.63,9401,2017
6052,7103,11965,25315,47,37,167,840,8315,3255,2453,2093,84.11,92.31,73.39,49.6,79.48,61.95,10794,2017
1840,1996,3375,6486,96,265,197,809,12398,4964,5319,1014,83.57,90.84,72.93,60.46,88.48,71.95,13961,2017
566,981,1557,2445,181,293,186,716,9054,3544,5118,383,76.75,93.13,72.07,55.2,82.8,60.94,10740,2017
997,1741,2776,5517,41,95,161,818,11483,4366,6544,520,75.04,91.81,73.7,55.74,77.14,61.25,9982,2017
1662,2131,3786,8063,15,8,180,840,9740,4411,3442,1487,79.93,93.87,74.25,55.64,82.87,65.52,9524,2017
3220,3338,5291,12011,28,21,140,821,8757,3352,3063,1519,81.25,94.23,76.6,49.71,81.14,64.22,10105,2017
2899,2134,4426,6265,522,509,204,766,10148,4677,3506,1390,84.64,92.22,74.97,64.05,89.89,68.52,12102,2017
1350,2307,4190,6494,97,33,175,759,11411,5599,5071,730,78.67,93.18,72.43,52.88,84.91,66.72,9637,2017
3138,3127,5405,11174,188,93,190,798,10397,4960,4619,811,78.8,93.32,73.83,65.94,97.84,72.83,11501,2017
864,1622,2480,4134,56,14,150,772,10440,4939,4655,836,80.93,94.11,74.68,52.09,69.95,53.68,8942,2017
7382,12975,20646,39426,477,316,166,781,10236,3421,5571,1236,84.95,93.65,72.7,55.13,79.24,59.76,10267,2017
2010,4604,6865,14829,126,241,162,833,12447,4232,6805,1380,72.57,92.2,71.49,49.71,73.31,54.24,10694,2017
2444,7176,10305,22322,151,151,166,847,10521,3230,6250,1026,79.3,92.2,74.81,59.98,83.39,66.94,10155,2017
681,1678,2181,4853,41,77,151,759,11872,5508,5623,702,78.74,92.83,71.29,49.52,65.23,50.01,12366,2017
5210,11264,17234,34658,802,615,181,858,13595,5134,7706,746,78.4,92.15,73.63,57.34,87.2,66.65,13939,2017
6153,13480,21036,38228,2950,1536,177,756,10199,4036,5452,701,75.18,91.94,71.33,50.54,74.41,57.6,10863,2017
1354,1147,2153,4511,9,57,168,844,9517,3949,3213,2296,80.74,90.83,74.59,55.38,84.32,63.86,9513,2017
2050,3554,6354,10991,212,315,158,731,9481,3678,4990,800,80.02,91.7,73.44,51.88,68.18,54.08,9897,2017
1691,4854,7103,14863,73,132,113,776,8772,4119,3145,1492,79.11,92,74.37,40.19,54.16,44.2,9809,2017
1317,3838,5406,11081,152,353,153,811,11004,3463,6797,738,79.26,94.72,75.59,52.73,73.65,60.2,10038,2017
2655,2267,4337,8797,556,416,207,842,9786,3601,4337,1254,83.44,94.11,73.85,57.45,98.06,72.69,11049,2017
4459,12340,16311,35431,152,40,176,792,9051,2911,4330,1330,82.24,93.77,74.12,51.96,80.87,62.05,10190,2017
1898,2346,4068,6867,275,705,189,819,9623,4898,3989,661,79.46,93.56,71.98,55.55,82.67,69.54,10344,2017
1816,4049,7705,15601,130,130,156,809,10768,3934,5756,1067,80.04,92.76,73.34,54.8,73.32,61.42,10766,2017
10064,19305,30710,61184,180,213,186,804,9455,3637,4175,1569,83.23,93.68,74.16,58.27,90.61,69.96,11184,2017
3828,5292,8533,18359,66,22,162,835,11333,4651,4276,1734,84.77,93.12,70.42,58.66,92.98,71.31,10234,2017
5708,12684,17612,33673,867,1909,182,806,11475,3803,7279,378,79.5,94.51,75.22,56.82,84.6,60.74,12993,2017
2799,9800,14127,29601,388,173,153,838,12130,3749,8113,265,82.07,94.66,74.41,49.72,72.48,56.09,10876,2017
2379,3787,5953,13415,17,11,168,830,11156,5283,3563,2278,83.13,94.22,69.51,55.68,76.35,60.15,10232,2017
2656,2718,4958,10869,15,9,204,779,9372,3840,3228,2022,81.89,93.35,69.49,64.92,97.94,73.85,9884,2017
5481,9972,16222,31759,366,2538,182,764,10679,4257,5433,971,76.57,92.43,72.08,58.08,81.07,61.54,11185,2017
3443,7441,10674,20688,409,485,197,811,12141,4034,6586,1462,79.04,93.64,70.59,60.54,88.23,66.59,15670,2017
1015,2826,4186,9661,37,54,134,843,10237,4408,4968,855,84.21,93.53,76.45,47.62,76.03,57.31,9524,2017
567,2373,4027,7497,279,23,114,766,9138,3410,4788,928,87.67,95.42,75.62,43.25,67.21,51.29,7695,2017
1623,2878,4561,7895,737,399,195,851,12942,6653,4628,1649,84.15,92.9,68.67,70.07,96.09,76.78,14136,2017
8498,18497,28115,57779,324,94,187,814,9662,4026,4310,1318,78.41,91.81,72.12,61.14,89.81,69.55,10172,2017
1427,2937,4469,9123,112,32,143,830,10546,3822,4952,1769,83.2,94.74,73.98,51.68,86.95,66.88,13791,2017
3391,4405,7800,16139,184,289,186,825,10854,3807,4679,2350,86.5,93.79,74.78,50.22,76.19,57.08,12196,2017
2058,1413,2960,6357,10,6,168,854,8656,425,2296,714,80.61,93.52,72.78,54.38,83.67,65.99,8989,2017
2001,4810,6920,15210,71,19,165,827,10428,4254,4365,1805,87.24,94.9,73.17,53.36,81.89,59.61,8777,2017
4324,2031,5306,8046,83,2585,170,750,8707,374,3559,520,75.53,89.54,70.71,42.67,79.68,61.42,10473,2017
11034,15720,24881,54932,251,58,155,846,9220,3413,3653,1676,84.93,95.41,74.75,47.03,72.24,55.62,10360,2017
19653,29805,49188,101361,1232,236,173,818,9037,3646,3918,999,81.64,93.1,72.36,51.1,82.65,63.4,10392,2017
1089,1864,2445,4108,69,26,172,790,13815,6602,5949,1251,77.55,91.03,70.37,39.23,68.42,50.02,10255,2017
4208,7942,12069,23679,501,858,177,822,9856,4049,4773,1007,83.33,93.87,73.9,61.77,89.41,71.8,11631,2017
928,3717,4238,1307,6805,151,189,835,13169,6883,5554,401,76.41,91.28,70.56,45.24,73.71,51.1,9951,2017
1050,1152,2092,2864,63,532,174,761,12235,6085,4857,1285,80.37,88.95,68.64,57.16,80.86,62.7,14609,2017
355,797,1035,1513,388,196,179,743,11446,5630,5471,304,84.97,94.21,65.76,52.47,73.97,57.78,15880,2017
2797,3244,5904,10211,121,49,174,789,10187,4983,3984,1187,82.64,93.66,71.12,59.41,78.64,66.97,9586,2017
3446,8185,12162,27283,79,28,163,848,9510,4265,3703,1526,81.25,95.1,73.13,51.81,81.71,59.38,9869,2017
1213,1503,2192,2395,115,1165,212,817,14951,6934,5546,2420,79.16,90.83,67.41,67.05,90.15,74.79,16261,2017
1036,766,1526,2396,54,16,225,797,11793,6557,4307,918,76.32,90.19,69.18,74.64,91.16,79.45,14240,2017
1446,1076,2827,4789,120,405,171,809,10584,3807,5234,1531,75.51,90.73,71.5,50.5,70.46,59.17,10542,2017
3466,8256,14360,29728,205,297,123,778,8935,3665,4102,1130,77.58,92.65,73.94,43.34,53.26,47.55,9366,2017
605,1246,1875,3909,53,140,202,871,18317,7559,5544,4893,78.85,91.3,70.2,56.99,84.41,65.51,18259,2017
3485,5088,8497,17420,114,136,178,778,8055,3335,3454,1189,84,93.51,75.27,57.88,79.43,68.14,9726,2017
1027,5168,6371,14027,71,44,165,845,12990,5118,6293,974,76.21,89.85,74.23,48.39,67.57,50,10631,2017
4962,9493,16005,28435,1886,1106,202,826,12309,4612,7424,267,83.13,93.86,73.39,53.47,77.41,60.54,13476,2017
6265,7066,13423,27995,330,48,168,813,8391,2998,3530,1840,83.21,93.3,74.66,57.84,75.35,60.85,9744,2017
2763,2964,4915,10010,370,71,168,844,8708,4237,2962,1499,86.52,94.1,74.98,50.35,76.41,62.16,10486,2017
4708,11870,17600,38215,321,205,170,830,11822,4044,6636,1139,80.84,94.4,72.56,52.83,74.85,58.92,12904,2017
1701,3063,5487,10599,31,48,177,835,10414,4009,4797,1604,81.05,92.84,73.15,52.2,75.12,60.62,10184,2017
5438,11944,18365,38563,336,171,181,845,9740,3329,4733,1676,87.23,93.56,74.99,54.31,88.06,70.86,11117,2017
6496,8770,14497,32335,124,72,163,798,8445,2822,2773,1447,79.98,93.91,71.04,48.98,71.23,57.75,9289,2017
1074,2120,3251,7382,21,88,129,803,8783,4602,3007,1093,85.54,93.44,74.82,46.84,66.76,51.78,8425,2017
2508,6354,8834,16797,263,293,175,838,10032,3639,4462,1923,83.43,92.87,75.46,56.61,87.33,67.78,11505,2017
7887,10720,18587,40445,129,48,159,832,8495,2949,3068,1670,83.34,92.63,76.89,51.68,83.69,65.85,9561,2017
3424,9641,14403,31224,810,300,159,860,10570,4676,4892,998,85.62,94.3,72.84,57.89,87.46,65.64,10999,2017
2193,5552,8834,15184,807,524,197,802,11911,2548,8886,472,80.68,92.94,72.37,50.13,69.98,55.86,15712,2017
2718,4530,7050,14337,234,205,158,818,10351,3691,5577,1080,74.78,93.31,71.63,55.29,72.32,60.89,10241,2017
1474,4279,7276,14932,169,151,139,828,12192,5797,4928,1445,77.15,89.7,74.84,43.36,62.44,49.12,10109,2017
4060,5279,9174,19815,74,123,188,849,10421,3233,5238,1944,84.65,93.8,72.52,61.48,95.27,70.87,11505,2017
59,311,368,74,649,28,253,819,13202,7004,5990,205,73.55,93.24,65.51,54.07,77.13,51.21,16539,2017
2364,9111,11994,24039,1490,807,152,837,11752,4095,6964,689,81.38,94.2,73.12,48.28,72.75,52.99,11028,2017
8592,9093,17489,30104,372,301,192,769,9742,3015,5364,1341,79.93,94.54,73.09,44.19,75.92,58.47,11380,2017
1241,1500,2857,5803,50,12,186,842,9903,3788,3886,2161,82.22,93.29,72.17,54.43,80.71,64.26,9508,2017
1622,4590,7020,13732,201,188,178,809,10675,3667,5909,1093,74.86,93.26,72.59,50.38,68.76,53.96,9205,2017
1556,1396,3002,5444,119,130,205,825,12777,4932,6211,1617,81.82,94.75,69.92,63.9,83.16,69.17,12452,2017
2239,6296,9356,20733,61,139,149,845,9291,4736,2966,1321,79.08,92.91,74.49,54.31,75.49,61.7,10652,2017
1070,1513,2855,5056,206,202,151,774,9885,4544,4643,689,80.25,91.39,71.24,56.71,78.72,59.3,10560,2017
15101,17920,32380,69960,250,370,174,856,9541,4309,3343,1812,84.86,94.06,74.82,51.04,73.52,57.9,10247,2017
920,2483,3342,6706,57,180,192,834,14214,5950,7355,891,82.88,91.55,72.03,57.74,84.96,62.59,13303,2017
1400,5457,8072,17293,260,224,139,787,9457,3695,5399,250,79.43,91.97,73.09,43.13,70.84,56.54,10845,2017
4916,6381,11878,26118,294,86,165,815,7027,2645,2805,1572,86.51,93.18,74.69,45.23,67.44,55.92,8969,2017
6145,2265,6241,8939,66,193,171,736,9290,592,3631,802,74.31,90.78,71.06,51.04,83.87,67.59,9918,2017
1891,3837,6026,13167,45,23,145,846,9606,4209,3818,1574,81.25,95.4,76.39,48.13,66.89,49.6,9699,2017
3070,1282,3109,630,49,99,240,651,6615,2388,2741,1052,72.2,90.71,74.43,52.29,90.8,69.93,10705,2017
2287,4922,7658,15476,93,241,176,799,11080,3650,6299,1100,75.46,90.88,70.93,61.47,79.97,63.31,10570,2017
1115,1994,3316,6651,70,3,169,821,9621,5311,3338,960,82.08,93.39,72.29,51.1,72.63,57.38,9713,2017
2186,14609,18886,39650,120,401,158,824,12396,4473,5997,1887,77.3,92.78,75.29,45.93,62.69,49.49,10526,2017
1519,3280,5083,11247,24,42,146,808,8196,2873,3094,2182,72.29,90.89,71.88,44.12,59.06,47.41,10861,2017
25,33,61,147,,,105,763,9272,3412,3144,2675,68.63,87.2,68.18,54.3,77.77,61.16,9475,2017
1321,2720,4109,8077,132,586,162,757,10049,4162,4261,667,83.51,93.94,71.56,52.12,76.14,59.26,10126,2017
2996,2320,4222,2879,585,1484,230,681,7895,2608,4215,288,67.05,89.24,68.92,59.19,102.82,77.21,9079,2017
5493,13053,20237,40331,1681,156,151,794,8829,3548,3765,1496,78.88,92.45,72.56,46.71,63.34,53.35,10094,2017
597,2724,3294,7192,57,77,156,855,14203,6907,5861,1414,82.68,92.57,75.6,43.47,67.31,49.97,10234,2017
4393,6426,10767,24713,62,14,190,837,10521,4847,3273,2381,85.5,94.16,72.95,59.66,86.25,68.6,8829,2017
2603,4017,6167,14334,38,7,186,809,10055,2866,5135,1323,81.1,93.85,70.65,58.7,89.41,66.03,11645,2017
1632,3468,5438,11263,102,226,165,821,12447,5847,5716,854,80.77,93.73,74.15,60.11,72.1,60.48,10757,2017
1701,5486,7430,17026,92,261,139,780,11874,4328,6068,1429,82.52,93.58,72.16,47.79,65.65,55.41,9622,2017
1555,1643,2894,3039,111,69,194,744,9969,4500,4782,676,74.12,91.55,70.61,59.8,91.97,69.34,10413,2017
864,2361,3255,5800,631,432,197,808,10914,5257,5472,161,81.66,93.76,73.02,72.1,91.43,73.92,14186,2017
3509,7040,10129,22439,286,371,195,835,10759,3590,4883,2276,83.17,92.65,75.18,56.52,82.74,65.36,11862,2017
805,3165,4686,9580,44,71,160,809,13026,5554,6101,1306,70.36,88.43,74.04,47.09,59.05,45.01,9636,2017
957,1943,2616,4643,14,1317,188,817,13129,6910,4438,1701,77.35,91.82,68.1,54.39,77.87,59.13,12867,2017
1889,3704,5211,4879,362,161,174,827,11767,5576,5630,557,81.22,92.98,70.67,53.04,82.69,61.39,12680,2017
1581,4681,6906,13962,64,35,129,807,10338,3718,5144,1469,79.97,93.67,73.96,48.49,73.23,54.79,10012,2017
3062,8663,13161,26843,316,191,155,859,10571,4030,4683,1851,79.51,93.15,77.18,47.66,74.01,55.46,10133,2017
746,1469,1759,3243,14,1237,206,807,15264,9468,4587,1100,80.1,90.4,68.64,48.98,75.49,54.59,12307,2017
754,1288,1999,4110,55,335,170,764,10462,4551,4462,1434,75.99,92.03,71.51,52.25,67.54,56.05,11123,2017
2711,958,3092,5039,268,1156,178,828,8861,378,2851,292,73.32,90.94,71.02,50.6,88.77,58.29,11831,2017
1710,4269,5032,11974,546,181,180,844,13531,5763,6671,1091,82.08,93.44,71.45,52.81,76.41,59.23,14296,2017
2873,5990,8826,19858,130,168,139,856,8912,3837,3800,1272,78.33,93.65,75.89,46.36,65.29,48.76,9134,2017
1274,4405,5264,11414,69,481,171,759,10652,3448,4880,1764,84.42,93.67,71.21,51.55,74.18,57.83,12448,2017
13304,22510,37507,74792,1240,554,171,812,10545,3998,5537,965,81.29,93.83,74.36,58.46,84.49,64.83,11441,2017
1781,6860,11017,24247,162,118,145,803,10243,3652,5678,880,77.14,91.68,73.92,54.48,76.58,60.39,9178,2017
2330,2585,3970,8345,123,33,183,827,8872,3965,2808,2058,77.59,91.4,74.99,53.72,70.5,61.47,10915,2017
1691,2015,3144,3469,54,1485,199,761,11446,5408,5332,598,82.38,95.02,71.08,54.17,73.9,61.15,12012,2017
2021,4084,7066,15177,76,189,139,809,8499,4257,3222,998,85.54,94.29,73.21,54.41,72.59,61.98,8899,2017
10029,29183,43604,86027,2135,1069,150,823,9810,4146,4688,969,85.01,93.9,75.98,48.78,73.17,56.27,8954,2017
1437,3600,5331,11546,11,5,143,806,8384,4284,2939,914,82.2,93.74,75.5,46.87,65.34,52.74,8344,2017
1805,4138,6963,14115,262,155,161,779,10592,5113,4673,791,78.72,92.93,71.94,54.73,78.75,61.6,10050,2017
2609,4911,7982,16571,361,294,159,779,9864,3173,4377,2190,78.06,90.52,72.81,49.84,72.63,58.78,10543,2017
2956,5757,8222,15504,280,2475,207,792,12971,4775,7262,910,81.51,93.93,68.67,62.71,88.2,67.46,14452,2017
1185,3686,5467,11290,59,48,182,819,12285,4656,5989,1429,78.85,93.25,75.05,61.63,85.77,66.19,11616,2017
1189,1565,2845,4292,125,512,213,758,12460,4977,6871,567,81.06,94.23,72.03,58.79,80.37,64.63,13886,2017
1276,1743,2735,5862,42,36,163,798,9653,4002,5048,594,74.89,92.74,74.86,53.3,87.04,64.94,11182,2017
1258,1470,2491,5407,15,5,185,757,9249,4505,4261,460,83.4,94.73,68.66,52.72,81.88,65.49,10084,2017
4217,4772,8429,18010,90,216,172,803,8533,3687,3808,1030,82.58,91.35,75.7,57.92,88.33,67.26,9593,2017
4268,7040,11391,20403,339,47,185,825,11005,4917,5525,556,78.91,93.31,72.78,60.32,87.61,65.99,10982,2017
3842,1339,3832,5376,130,873,204,825,10926,668,4977,614,78.08,91.73,72.39,72.9,110.07,82.89,11990,2017
1577,3013,4363,8283,289,271,173,820,12067,5137,6054,870,83.3,94.3,75.45,60.63,84.62,63.83,11921,2017
2571,5493,8290,16415,407,291,178,853,13135,5971,6595,564,77.98,92.73,73.48,60.98,80.28,62.86,13186,2017
779,3168,4325,8421,455,379,152,803,11302,4321,6753,223,84.76,94.59,74.42,50.43,70.83,57.96,11656,2017
3045,3655,6052,11365,65,48,161,768,11626,5460,5096,1010,80.7,93.83,71.64,53.41,73.5,57.73,10756,2017
3798,3266,6458,13582,96,65,210,807,12422,3657,3640,1210,80.98,92.16,68.43,70.71,105.28,75.18,13470,2017
1496,3895,6306,12136,126,17,137,764,9342,3780,4741,818,75.8,92.81,74.24,44.46,70.38,53.19,7913,2017
1109,1388,2275,3983,18,976,191,806,12670,7891,4210,524,80.78,91.88,70.35,50.07,69.41,53.76,11454,2017
4792,1124,4051,5042,174,1648,220,730,9249,624,3804,678,72.83,90.65,73.66,59.47,100.1,72.77,10365,2017
10417,15108,24416,44891,309,324,176,766,11788,5341,5210,1213,83.2,92.98,70.48,53.4,78.62,59.81,9956,2017
2895,1434,3567,5224,106,155,183,825,8755,3193,3270,2250,78.26,93.41,75.66,48.62,73.31,64.39,9578,2017
3786,7339,10648,22191,114,86,155,733,9211,3567,4111,1453,77.5,92.49,70.91,49.77,78.46,61.13,9160,2017
1153,4604,6098,13519,26,14,140,908,12946,5625,5041,2268,80.1,93.32,76.23,51.88,72.4,55.97,11687,2017
2005,7029,9558,18764,232,50,137,823,10994,4983,5088,919,83.81,93.63,73.79,45.61,68.6,52.07,8811,2017
1793,2432,3980,8444,85,48,138,829,9738,3611,4409,1674,77.03,91.72,72.22,59.95,88.43,71.83,9433,2017
921,3121,4747,8922,512,159,146,822,10244,4466,4990,782,87.07,94.55,75.13,55.58,76.64,54.24,8507,2017
5977,6898,12254,25884,57,37,171,825,9352,2687,3384,1441,80,93.9,73.64,52.28,86.07,63.78,10354,2017
7253,8896,15172,29717,475,111,193,835,10971,5264,4950,747,79.6,93.88,70.88,59.13,90.5,67.58,11214,2017
2159,3216,5376,10858,75,73,165,754,8703,3910,3251,1511,77.95,90.97,71.62,53.13,76.66,63.52,9913,2017
1749,3431,5271,10109,178,61,194,799,11305,4051,5823,1425,80.03,93.66,73.51,60.61,87.76,65.06,11881,2017
1781,3815,5950,12722,65,77,130,768,8225,3520,3526,1141,81.03,92.43,73.46,51.36,67.07,56.65,9214,2017
1100,1692,2784,4860,140,247,194,795,12594,5317,6844,407,77.18,90.69,68.04,63.81,82.94,61.63,13315,2017
1218,2515,4125,8666,24,44,137,781,8417,3462,2908,1995,82.1,94.62,76.62,54.42,77.39,63.23,10527,2017
1556,2519,4097,7909,181,783,169,823,11200,5400,4910,552,75.48,92.47,71.79,43.62,70.59,49.83,11037,2017
639,2027,2903,6429,40,51,179,835,12588,5339,6289,932,80.36,90.78,76.08,60.6,80.83,61.55,10957,2017
1941,1667,2747,4654,29,18,208,828,10581,5387,4124,1043,77.06,89.78,69.88,66.39,88.85,71.06,12769,2017
929,2212,3291,6476,33,184,179,784,9507,3791,4287,1383,86.39,95.64,71.23,54.9,77.14,62.16,12301,2017
3692,6444,11070,19478,1041,855,176,776,11736,4872,5523,1180,77.38,90.73,72.19,57.76,71.34,59.79,11518,2017
2055,7117,11053,23377,214,224,123,811,8808,3952,3943,901,79.44,92.18,74.72,38.21,49.98,41.87,8918,2017
814,1862,2539,6383,27,19,144,797,8776,3411,4110,1240,85.69,95.67,75.48,52.58,73.28,59.36,8909,2017
1444,2339,3353,7996,12,10,166,807,9404,3455,4438,1502,79.23,92.01,75.66,49.76,74.35,59.35,9079,2017
4086,5595,9738,19233,110,39,188,785,8788,3225,4434,1097,83.63,94.51,74.99,46.08,76.74,60.47,10988,2017
7980,9999,17131,26621,1018,418,206,811,10345,3864,5282,1192,78.72,92.37,73.72,55.89,86.25,64.73,14572,2017
978,2069,2919,5099,27,12,161,836,9605,4498,4531,563,79.33,92.1,71.1,58.39,83.36,63.98,11284,2017
1292,2001,3409,5876,81,520,226,753,11460,3514,7297,636,80.55,95.43,69.23,53.77,80.74,67.11,13768,2017
2896,5291,8095,17275,81,194,144,807,9195,3590,3455,1837,80.74,91.97,71.27,52.63,71.02,56.85,9695,2017
3853,7504,11557,23505,230,62,170,783,10014,3452,5147,1356,76.31,92.32,71.16,46.27,78.28,61.21,9624,2017
8316,25214,37195,79286,1348,835,157,844,9711,3719,4903,1086,86.07,94.25,75.81,51.97,85.12,64.12,9778,2017
3122,5259,8602,15475,314,48,164,811,10048,4001,5006,1036,82.71,94.24,73.76,50.21,75.14,58.61,9049,2017
2726,4660,8334,16627,345,705,142,781,9454,3319,4984,951,81.78,93.2,74.59,46.24,66.93,53.24,8896,2017
1929,4111,6198,10139,1631,284,177,835,11856,4700,6725,428,79.28,93.48,70.25,55.64,72.43,59.52,11627,2017
4198,5553,9968,20924,38,18,161,850,9168,542,2862,929,85.75,93.79,75.65,67.48,97.57,73.2,11747,2017
803,2842,4115,8428,65,263,139,772,11073,4785,5761,515,84.6,94.02,73.91,48.3,70.16,53.72,8965,2017
1270,5450,7740,16762,256,124,143,771,9971,3766,5084,1117,76.66,92.99,74.55,50.1,73.15,57.91,9430,2017
994,1705,2364,3878,35,58,186,795,9737,3892,4985,652,79.17,92.62,71.3,59.8,98.45,71.38,11458,2017
12132,32934,47410,99005,3960,1172,147,792,9478,3630,4729,1016,81.82,93.05,72.29,42.96,65.88,51.02,10221,2017
1575,4066,5836,12302,310,240,157,838,11565,4310,6549,704,83.67,93.11,73.06,52.88,72.76,56.71,11495,2017
1088,1566,2347,4627,270,438,213,842,14021,8364,4817,756,68.97,88.82,70.77,72.08,98.98,74.88,17698,2017
834,1895,3126,6820,28,25,126,802,8584,3608,3495,1470,82.92,93.61,74.67,45.56,65.67,50.59,7925,2017
290,151,364,619,19,51,147,712,7382,717,2635,727,82.61,92.93,73.29,53.4,79.26,61.04,8772,2017
1005,2165,3690,7806,117,83,133,791,8174,3501,3596,1073,81.29,92.47,73.69,48.73,67.6,56.66,8866,2017
10411,12453,22512,36718,556,337,184,807,9805,3359,4315,1769,74.23,92.34,72.04,54.17,83.81,66.68,10130,2017
2450,2867,4677,8227,31,35,173,781,11004,4216,5379,1362,82.9,96.05,71.8,56.52,79.5,67.69,12580,2017
1893,3695,5748,11091,381,272,177,832,11371,4109,6562,697,84.89,95.64,72.09,57.37,73.09,59.32,11251,2017
609,1558,2184,3435,32,4,219,840,13047,4970,4812,3260,82.98,93.89,69.92,77.38,115.73,89.2,16633,2017
3215,1159,3320,3005,33,25,190,738,9334,411,2820,1134,77.45,93.4,70.63,62.22,104.15,77.59,9822,2017
1808,625,1897,2561,126,137,165,879,12880,4535,5818,978,81.65,91.53,71.12,57.64,83.85,69.78,10278,2017
1713,4714,6845,14275,118,92,151,840,11925,4406,5854,1657,85.62,94.79,73.57,52.8,75.14,56.18,11425,2017
1281,2934,4487,9280,106,36,159,837,10948,3696,5860,1389,76.57,90.39,74.46,51.49,77.06,57.23,11713,2017
1178,4046,6720,12833,80,199,163,816,11966,3912,7398,644,78.8,93.11,72.29,47.06,78.72,60.96,11955,2017
6130,12240,18372,40555,172,292,153,851,9346,4160,3672,1481,87.19,95.11,74.89,50.51,73.67,56.73,9923,2017
1417,4341,6030,12126,46,39,157,810,11448,4445,4795,2194,80.69,94.12,75.81,55.25,76.2,61.27,9070,2017
3933,7036,10721,23109,86,192,179,818,9520,3051,3902,2529,85.48,92.93,74.11,62.54,90.69,74.54,10205,2017
1140,1865,3113,6495,27,78,163,819,9279,3094,3588,2160,75.95,91.16,71.96,53.35,79.87,65.11,11351,2017
733,1147,1808,3510,35,51,188,806,10815,3666,6295,715,83.52,94.83,73.79,54.68,84.37,65.05,10987,2017
4387,9678,15127,28570,1137,676,165,799,9714,3216,5014,940,78.07,91.13,73.06,55.86,86,64.53,10260,2017
2154,3182,4935,10870,34,63,172,776,9395,4658,3382,833,83.03,94.72,69.67,72.88,98.28,80.2,9545,2017
1899,4886,7357,15070,149,75,148,782,10087,3494,5126,1251,80.19,93.53,73.88,55.26,79.8,61.73,9733,2017
14311,32170,48657,99912,1336,2129,159,802,9882,3895,4623,1342,76.92,94.39,74.29,47.6,72.35,56.12,10059,2017
1189,4721,7052,15144,41,116,124,771,9488,3363,4421,1686,74.04,91.06,73.96,40.64,55.76,43.52,10104,2017
9202,15223,23812,51963,254,374,169,805,9632,3388,4612,1545,73.29,92.86,74.26,55.5,82.3,62.07,10406,2017
612,2118,2749,5624,46,67,174,823,13077,6519,5327,1204,81.36,88.99,75.17,51.54,65.42,49.47,10058,2017
3180,5433,7984,12872,235,64,151,810,10293,3867,5233,1188,75.65,92.43,73.86,52.32,76.33,55.64,12311,2017
2890,6000,9764,18306,112,105,149,834,11234,4872,5085,1217,82.28,93.78,75.8,48.46,73.85,57.72,9596,2017
1772,1977,3343,7342,7,23,184,834,10231,4439,4874,859,72.42,93.11,70.4,63.44,88.86,69.11,10820,2017
2163,2725,4819,10233,24,15,172,819,10184,4034,3776,2342,81.91,94.05,74.26,52.94,75.24,62.26,10423,2017
380,2135,2118,485,3544,162,152,830,12773,7240,5424,105,77.13,87.4,73.2,41.11,47.32,38.14,11237,2017
